movie_id,actor_id,character,cast_order
257932,1496415,Terram (voice),5
257932,1192144,Bat (voice),6
257932,1496419,Elena (voice) CN,7
257932,1496423,Gerrant (voice) CN,8
257932,144973,Argenta (voice),9
10833,10205,Max Conners,1
10833,33259,Page Conners,2
10833,193,William B. Tensy,3
10833,11477,Dean Cumanno,4
10833,11662,Jack Withrowe,5
10833,10774,Gloria Vogal,6
10833,31714,Nurse Gale Grey,7
10833,4004,Mr. Appel,8
10833,4496,Miss Madress,9
10833,7404,Linda,10
5852,16866,Sharon Pogue,1
5852,8767,"Steven ""Catch"" Lambert",2
5852,23958,Larry Pogue Sr.,3
5852,18288,Robby,4
5852,27396,Josephine Pogue,5
5852,2561,Carl Pogue,6
5852,34844,Kathy Pogue,7
5852,28778,Elanora Davis,8
5852,166471,"Larry Pogue, Jr.",9
5852,166505,Annie Lambert,10
1091,6856,R.J. MacReady,1
1091,65827,Childs,2
1091,11065,Dr. Blair,3
1091,15417,Garry,4
1091,15413,Dr. Copper,5
1091,15414,Norris,6
1091,15411,Nauls,7
1091,15412,Palmer,8
1091,15415,Bennings,9
1091,15416,Clark,10
10871,6065,Frank LaCrosse,1
10871,2047,Bob Goodall,2
10871,8655,Sheriff Buck Olmstead,3
10871,67805,"Missy, the Babysitter",4
10871,7134,Man on Porch,5
10871,7499,Lane Dixon,6
10871,1875778,Andy LaCrosse,7
10871,27740,Bud,8
10871,15854,Deputy Nate Booker,9
10871,1675163,Sim,10
13503,19210,Lincoln Rogers Dunnison,1
13503,38581,Caroline Dukes,2
13503,18976,George Durham,3
13503,32597,Leander McNelly,4
13503,57108,Randolph Douglas Scipio,5
13503,4139,Richard Dukes,6
13503,55725,Frank Bones,7
13503,10839,Perdita,8
13503,74592,Jean-Pierre Marsele,9
13503,658,John King Fisher,10
14324,76916,Ghino,1
14324,17244,Lorenzo,2
14324,11617,Pampinea,3
14324,47589,Bernardo,4
14324,76923,Andreuccio,5
14324,1312315,Dioneo,6
14324,3129,Gerbino,7
14324,45050,Tindaro,8
14324,141492,Sister Lisabetta,9
14324,1080518,Sister Caterina,10
299687,56734,"Cassiopeia ""Cassie"" Sullivan",1
299687,1108907,"Ben ""Zombie"" Parish",2
299687,1167375,Evan Walker,3
299687,1094091,"Marika ""Ringer"" Kimura",4
299687,1379122,"Sammy ""Nugget"" Sullivan",5
299687,23626,Lieutenant Colonel Alexander Vosch,6
299687,49,Sergeant Reznik,7
299687,74537,Lisa Sullivan,8
299687,17402,Oliver Sullivan,9
299687,1379123,"Allison / ""Teacup""",10
76494,6941,Jules Baxter,1
76494,16866,Holly,2
76494,9281,Wendy Cooper,3
76494,84223,Rosie Brennan,4
76494,131520,Skyler Cooper,5
76494,155209,Evan Webber,6
76494,17289,Alex,7
76494,170820,Gary Cooper,8
76494,6065,Ramsey Cooper,9
76494,60899,Marco,10
334,1231,Linda Partridge,1
334,3905,Donnie Smith,2
334,4764,Jim Kurring,3
334,500,Frank T.J. Mackey,4
334,4492,Jimmy Gator,5
334,1233,Phil Parma,6
334,4765,Earl Partridge,7
334,658,Solomon Solomon,8
334,4766,Claudia Wilson Gator,9
334,2234,Rick Spector,10
62837,192,Dr. McCarthy,1
62837,15852,Lorraine Nelson,2
62837,18688,Dr. Clay Haskett,3
62837,18052,Sawyer Nelson,4
62837,10823,Reed Haskett,5
62837,1472,Mr. Doyle,6
62837,36926,Gloria Forrest,7
62837,972951,Hazel Haskett,8
62837,1108135,Bully #1,9
62837,1108137,Bully #2,10
8470,5292,John Quincy Archibald,1
8470,3087,Frank Grimes,2
8470,8256,Rebecca Payne,3
8470,55314,Denise Archibald,4
8470,55315,Mike Archibald,5
8470,55316,Dr. Ellen Klein,6
8470,4512,Dr. Raymond Turner,7
8470,824,Guard Max Conlin,8
8470,52647,Mitch Quigley,9
8470,55317,Julie Bird,10
2155,880,Rudy Duncan,1
2155,33,Gabriel Mercer,2
2155,6885,Ashley Mercer,3
2155,1117,Jack Banks,4
2155,10825,Pug,5
2155,11160,Jumpy,6
2155,6542,Zock,7
2155,22063,Nick Cassidy,8
2155,554093,The Alamo,9
2155,32751,Mean Guard,10
8409,12835,Sean Vetter,1
8409,18291,Demetrius Hicks,2
8409,18082,Hollywood Jack,3
8409,54864,Memo Lucero,4
8409,49818,Stacy Vetter,5
8409,9276,Ty Frost,6
8409,1607,Mateo Santos,7
8409,54865,Pomona Joe,8
8409,73132,Hondo,9
8409,100260,Gustavo Leon,10
222936,51329,Brian Gilcrest,1
222936,54693,Captain Allison Ng,2
222936,53714,Tracy Woodside,3
222936,1532,Carson Welch,4
222936,17697,"John ""Woody"" Woodside",5
222936,62862,"Colonel ""Fingers"" Lacy",6
222936,7447,General Dixon,7
222936,121718,Bob Largent,8
222936,1274508,Mitchell,9
222936,1457461,Grace,10
31908,7447,Bobby DeLaughter,1
31908,4512,Byron De La Beckwith,2
31908,12519,Dixie DeLaughter,3
31908,2395,Myrlie Evers,4
31908,8977,Ed Peters,5
31908,3905,Charlie Crisco,6
31908,62547,Peggy Lloyd,7
31908,155,Burt DeLaughter,8
31908,1386078,Drew DeLaughter,9
31908,57674,Claire DeLaughter,10
10219,569,Ishmael Chambers,1
10219,16145,Hatsue Imada Miyamoto,2
10219,64710,Young Ishmael Chambers,3
10219,43662,Young Hatsue Imada,4
10219,10883,Kazuo Miyamoto,5
10219,2201,Nels Gudmundsson,6
10219,8986,Alvin Hooks,7
10219,2505,Judge Fielding,8
10219,28633,Sheriff Art Moran,9
10219,33432,Susan Marie Heine,10
782,569,Vincent Freeman,1
782,9642,Jerome Eugene Morrow,2
782,11626,Director Josef,3
782,139,Irene Cassini,4
782,1903,Detective Hugo,5
782,3982,Dr. Lamar,6
782,11627,Marie Freeman,7
782,10128,Young Anton Freeman,8
782,11628,Adult Anton Freeman,9
782,7502,Caesar,10
75531,73931,Jacqueline Susann,1
75531,78729,Irving Mansfield,2
75531,8893,Florence Maybelle,3
75531,11076,Michael Hastings,4
75531,8930,Henry Marcus,5
75531,14101,Maury Manning,6
75531,2956,Debbie,7
75531,56567,Bambi Madison,8
11802,62861,Ham III (voice),1
11802,57854,Luna (voice),2
11802,8447,Zartog (voice),3
11802,9657,Titan (voice),4
11802,52775,Kilowatt (voice),5
11802,77330,Ringmaster (voice),6
11802,134245,Comet / Nava Boy (voice),7
11802,59784,Houston (voice),8
11802,167862,Dr. Jagu (voice),9
11802,15031,Dr. Bob (voice),10
365222,1341,Ip Man,1
365222,117760,Cheung Wing-Sing,2
365222,1183808,Cheung Tin-chi,3
365222,80374,Ma King-Sang,4
365222,932680,Miss Wong,5
365222,65966,Detective Po,6
365222,1202564,Tsui Lik,7
365222,227782,Tin Ngo-San,8
365222,80757,Frank,9
365222,1173223,Bruce Lee,10
268,514,Jack Napier/The Joker,1
268,2232,Bruce Wayne/Batman,2
268,326,Vicki Vale,3
268,3796,Alfred,4
268,3798,Commissioner James Gordon,5
268,3799,Harvey Dent,6
268,3785,Carl Grissom,7
268,3800,Alicia Grissom,8
268,3801,Bob the Goon,9
268,3802,Mayor,10
45054,23458,Josemaría,1
45054,15336,Robert,2
45054,8210,Manolo,3
45054,17289,Oriol,4
45054,31384,Don Jose,5
45054,937,Honorio,6
45054,24976,Dona,7
45054,400,Abileyza,8
45054,4391,Solono,9
45054,53688,Aline,10
943,2461,Martin Riggs,1
943,2047,Roger Murtaugh,2
943,4517,Leo Getz,3
943,14343,Lorna Cole,4
943,14344,Jack Travis,5
943,14328,Captain Ed Murphy,6
943,23967,Stephanie Woods,7
943,14313,Trish Murtaugh,8
943,14314,Rianne Murtaugh,9
943,14317,Carrie Murtaugh,10
10054,57674,Carmen Cortez,1
10054,57675,Juni Cortez,2
10054,3131,Gregorio Cortez,3
10054,17832,Ingrid Cortez,4
10054,10697,Fegan Floop,5
10054,10742,Ms. Gradenko,6
10054,11159,Felix Gumm,7
10054,11160,Machete,8
10054,418,Mr. Lisp,9
10054,4252,Alexander Minion,10
350,5064,Miranda Priestly,1
350,1813,Andrea Sachs,2
350,5081,Emily Charlton,3
350,2283,Nigel,4
350,1284159,Christian Thompson,5
350,5090,Nate Cooper,6
350,10580,Lily,7
350,10581,Doug,8
350,10582,James Holt,9
350,24535,Richard Sachs,10
152,1748,Captain James T. Kirk,1
152,1749,Mr. Spock,2
152,1750,Dr. Leonard McCoy,3
152,1751,Montgomery Scott,4
152,1752,Lt. Cmdr. Hikaru Sulu,5
152,1754,Lt. Pavel Chekov,6
152,1753,Lt. Cmdr. Uhura,7
152,1755,Dr. Christine Chapel,8
152,1757,Lieutenant Ilia,9
152,1756,Capt./Cmdr. Willard Decker,10
8065,38941,Ben Campbell,1
8065,1979,Micky Rosa,2
8065,7517,Jill Taylor,3
8065,54247,Choi,4
8065,51998,Kianna,5
8065,54414,Fisher,6
8065,2975,Cole Williams,7
8065,10489,Terry,8
8065,54415,Miles,9
8065,54416,Cam,10
11638,1897,Percy Jones,1
11638,18976,Simon Green,2
11638,8691,Theresa Jones,3
11638,44185,Marilyn Jones,4
11638,70775,Howard Jones,5
11638,70776,Keisha Jones,6
11638,22126,Polly,7
11459,11665,Will Stronghold,1
11459,6856,Steve Stronghold / The Commander,2
11459,11164,Josie Stronghold / Jetstream,3
11459,31838,Layla Williams,4
11459,56251,"Ron Wilson, Bus Driver",5
11459,69507,Ethan,6
11459,69508,Magenta,7
11459,17628,Gwen Grayson / Royal Pain,8
11459,44935,Principal Powers,9
11459,11357,Coach Boomer,10
10806,8945,Howard Brackett,1
10806,3234,Emily Montgomery,2
10806,15112,Peter Malloy,3
10806,2876,Cameron Drake,4
10806,8857,Berniece Brackett,5
10806,11065,Frank Brackett,6
10806,64930,Tom Halliwell,7
10806,24360,Walter Brackett,8
10806,92857,Sonya,9
10806,52647,Jack,10
377,11163,Lt. Thompson,1
377,13652,Marge Thompson,2
377,5141,Nancy Thompson,3
377,13656,Tina Gray,4
377,13657,Rod Lane,5
377,85,Glen Lantz,6
377,5139,Freddy Krueger,7
377,1538594,Hall Guard,8
377,13661,Sgt. Garcia,9
377,12826,Dr. King,10
39486,2882,Penny Chenery,1
39486,6949,Lucien Laurin,2
39486,349,Chris Chenery,3
39486,21043,Jack Tweedy,4
39486,17874,Bull Hancock,5
39486,452,Miss Ham,6
39486,81697,Eddie Sweat,7
39486,2505,Ogden Phipps,8
39486,969166,Ronnie Turcotte,9
39486,168679,E.V. Benjamin,10
13920,9777,Radio,1
13920,228,Coach Jones,2
13920,1981,Principle Daniels,3
13920,3978,Maggie,4
13920,26513,Linda,5
13920,15824,Frank,6
50544,12111,Dylan Harper,1
50544,18973,Jamie Rellis,2
50544,1276,Lorna,3
50544,57755,Tommy Bollinger,4
50544,147710,Sammy - Sam the Magnificent,5
50544,127963,Himself,6
50544,40279,Annie Harper,7
50544,23821,Parker,8
50544,28633,Mr. Harper,9
50544,17273,Darin Arturo Morena,10
140823,7056,P.L. Travers,1
140823,31,Walt Disney,2
140823,13242,Ralph,3
140823,72466,Travers Robert Goff,4
140823,47720,Margaret Goff,5
140823,17881,Richard Sherman,6
140823,11367,Don DaGradi,7
140823,1278755,Ginty,8
140823,107770,Robert Sherman,9
140823,1907,Tommie,10
22949,2157,Dan,1
22949,8891,Charlie,2
22949,13922,Ralph White,3
22949,15033,Adam Devlin,4
22949,2876,Yancy Devlin,5
22949,11164,Vicki,6
22949,1897,Jimmy Lunchbox,7
22949,51298,Trent Rice,8
22949,12931,Gloria Lawrence,9
22949,79792,Kelly,10
2959,2157,Reverend Frank,1
2959,16855,Sadie Jones,2
2959,17697,Ben Murphy,3
2959,29020,Carlisle,4
2959,15286,Lindsey Jones,5
2959,216,Choir Boy,6
2959,11827,Joel,7
2959,21368,Mr. Jones,8
2959,6465,Grandma Jones,9
2959,29021,Mrs. Jones,10
9957,53926,Clark,1
9957,60949,Gus,2
9957,60950,Richie,3
9957,16165,Mel,4
9957,51857,Wayne,5
9957,17341,Carlos,6
9957,32907,Howie,7
9957,60952,Liz,8
9957,60953,Salad Girl / Sarah,9
9957,60951,Jerry,10
11648,2882,Sarah Nolan,1
11648,3036,Jake,2
11648,20,Carol,3
11648,290,Bill,4
11648,20212,Bob,5
11648,8893,Dolly,6
11648,58114,Christine,7
11648,15376,Leo,8
11648,68769,June,9
11648,77870,Michael,10
1576,63,Alice,1
1576,17647,Rain,2
1576,11867,Matt,3
1576,146784,Mr. Grey,4
1576,1104994,Mr. Red,5
1576,232174,Ms. Black,6
1576,195535,Dr. Green,7
1576,72100,Dr. Blue,8
1576,947006,Dr. Brown,9
1576,7059,Lisa,10
5516,31,Professor G.H. Dorr,1
5516,43853,Marva Munson,2
5516,9562,Gawain MacSam,3
5516,18999,Garth Pancake,4
5516,21629,The General,5
5516,43858,Lump Hudson,6
5516,43859,Mountain Girl,7
5516,552139,Sherriff Wyner,8
5516,16459,Deputy Sheriff,9
5516,84115,Weemack Funthes,10
49530,12111,Will Salas,1
49530,71070,Sylvia Weis,2
49530,2037,Timekeeper Raymond Leon,3
49530,59315,Rachel Salas,4
49530,61363,Fortis,5
49530,16478,Borel,6
49530,66743,Henry Hamilton,7
49530,52646,Philippe Weis,8
49530,60033,Greta,9
49530,60901,Timekeeper Kors,10
49022,11661,Darcy,1
49022,417,Rachel,2
49022,17697,Ethan,3
49022,83225,Dex,4
49022,122888,Claire,5
49022,81388,Marcus,6
49022,44712,Bridget Thaler,7
49022,99709,Bridal Consultant,8
49022,1257865,June,9
49022,1519037,Salesgirl,10
11667,15111,Colonel William Guile,1
11667,27888,General M. Bison,2
11667,21702,Chun-Li Zang,3
11667,58646,Ken Masters,4
11667,12207,Cammy White,5
11667,15853,Victor Sagat,6
11667,57748,Ryu Hoshi,7
11667,693,Dr. Dhalsim,8
11667,14333,Balrog,9
11667,29861,Vega,10
2447,15293,Maria,1
2447,25072,Joseph,2
2447,765,Anna,3
2447,17857,Joachim,4
2447,8785,Herodes der Große,5
2447,21041,Elisabeth,6
2447,25074,Zacharias,7
2447,2957,Der Engel Gabriel,8
2447,2980,Melchior,9
2447,25078,Balthasar,10
2288,1204,Anna Cameron,1
2288,9642,Dan Woolf,2
2288,524,Alice Ayres,3
2288,2296,Larry Gray,4
2288,23608,Customs Officer,5
2288,23607,Taxi Driver,6
2288,1220476,Car driver (uncredited),7
2288,1232670,Chatty Exhibition Guest (uncredited),8
2288,1392726,Customs Officer (uncredited),9
2288,1402622,Coughing Man (uncredited),10
13515,2628,Ben Carson,1
13515,52851,Amy Carson,2
13515,20189,Angela Carson,3
13515,75041,Michael Carson,4
13515,75042,Daisy Carson,5
13515,973,Larry Byrne,6
13515,1035907,Jimmy Esseker,7
13515,59285,Terrence Berry,8
13515,740,Robert Esseker,9
11979,56778,Lestat de Lioncourt,1
11979,21352,Akasha,2
11979,22223,Jessica ‚Jesse‘ Reeves,3
11979,20239,Marius de Romanus,4
11979,47654,David Talbot,5
11979,5313,Maharet,6
11979,26054,Pandora,7
11979,27752,Khayman,8
11979,1451740,Mael,9
11979,26061,Armand,10
8090,2882,Agent Jennifer Marsh,1
8090,21029,Eric Box,2
8090,3492,Griffin Dowd,3
8090,33528,Owen Reilly,4
8090,54782,Stella Marsh,5
8090,54783,Richard Brooks,6
8090,6585,Annie Haskins,7
8090,1498511,Herbert Miller,8
8090,20379,David Williams,9
8090,204815,Arthur James Elmer,10
11622,18269,Adam Webber,1
11622,5588,Eve Rustikoff,2
11622,4690,Calvin Webber,3
11622,5606,Helen Thomas Webber,4
11622,51797,Cliff,5
11622,21290,Troy,6
11622,9998,Soda Jerk,7
11622,1028072,Heather,8
11622,1226231,Miss Sweet,9
11622,172734,Jerry,10
9541,880,Ollie Trinke,1
9541,57893,Gertie Trinke,2
9541,882,Maya,3
9541,16866,Gertrude Steiney,4
9541,15903,Bart Trinke,5
9541,23658,Susan,6
9541,2888,Himself,7
9541,17401,Greenie,8
9541,5170,Block,9
9541,21593,Arthur Brickman,10
94348,80602,Dr. Alex Cross,1
94348,50347,Monica Ashe,2
94348,1003,Leon Mercier,3
94348,28657,Picasso,4
94348,4808,Daramus Holiday,5
94348,12833,Tommy Kane,6
94348,18249,Nana Mama,7
94348,11885,Richard Brookwell,8
94348,9186,Vincent Dardis,9
94348,37158,Maria Cross,10
35019,7056,Nanny McPhee,1
35019,77996,Norman Green,2
35019,5469,Lord Gray,3
35019,1579,Isabel Green,4
35019,10978,Agatha Rose Doherty,5
35019,7026,Phil Green,6
35019,1670,Blenkinsop,7
35019,24265,Farmer MacReadie,8
35019,3061,Rory Green,9
35019,81269,Cyril Gray,10
14175,3061,Valiant (voice),1
14175,17835,Bugsy (voice),2
14175,13472,Von Talon (voice),3
14175,388,Sergeant (voice),4
14175,41419,Gutsy (voice),5
14175,8930,Mercury (voice),6
14175,5049,Felix (voice),7
14175,36666,Lofty (voice),8
14175,14469,Cufflingk (voice),9
14175,11616,Victoria (voice),10
11918,3272,Dragonfly,1
11918,60072,Jill Johnson,2
11918,7633,Uncle Albert Adams,3
11918,4443,Lou Landers,4
11918,4175,Dr. Whitby,5
11918,6736,Invisible Girl,6
11918,55638,Trey,7
11918,75355,Aunt Lucille,8
11918,78433,Lance Landers,9
11918,65827,The Chief of Police,10
10012,62010,Zela,1
10012,6886,Ellie,2
10012,44735,Jimmy,3
10012,16501,Bo,4
10012,20750,Joanie,5
10012,17643,Jenny,6
10012,21596,Becky,7
10012,43443,Brooke,8
10012,170293,Jose,9
10012,1052086,Earl,10
49526,24045,Wilee,1
49526,335,Bobby Monday,2
49526,37046,Vanessa,3
49526,78324,Mima,4
49526,1132104,Manny,5
49526,20644,Raj,6
49526,204339,Bike Cop,7
49526,1417527,Office Worker,8
49526,143425,Kyle,9
49526,543726,Phoebe,10
11823,205,Lizzie Bradbury,1
11823,6162,Peter Colt,2
11823,4783,Dennis Bradbury,3
11823,5530,Carl Colt,4
11823,1369,Edward Colt,5
11823,6069,Jake Hammond,6
11823,15277,Ron Roth,7
11823,12795,Dieter Prohl,8
11823,9139,Lydice Kenwood,9
11823,215157,Himself,10
118957,138010,Tina,1
118957,145247,Jaimie,2
118957,20402,Doyle,3
118957,109438,Josh,4
118957,210275,Heather,5
118957,558466,Ryan,6
118957,94798,Kyle,7
118957,144286,Naomi,8
118957,1239123,Steven,9
118957,990513,Rory,10
849,12811,Prince Colwyn,1
849,12812,Princess Lyssa,2
849,12513,"Lyssa, Widow of the Web",3
849,2629,Torquil,4
849,3475,Ergo,5
849,12815,Rell the Cyclops,6
849,3896,Kegan,7
849,12816,The Seer,8
849,12817,Titch,9
849,12818,Turold,10
4515,4135,Dr. Stephen Malley,1
4515,5064,Janine Roth,2
4515,500,Senator Jasper Irving,3
4515,454,Ernest,4
4515,37625,Todd Hayes,5
4515,36602,Wirey Pink,6
4515,15543,Arian,7
4515,37624,Today Show Host,8
6440,1979,Quoyle,1
6440,1231,Wavey Prowse,2
6440,112,Petal,3
6440,5309,Agnis Hamm,4
6440,4935,Tert Card,5
6440,349,Jack Buggit,6
6440,7026,Beaufield Nutbeem,7
6440,13950,Billy Pretty,8
6440,20386,Dennis Buggit,9
6440,122231,Grace Moosup,10
37498,15111,Marcus Ray,1
37498,51359,Karen Lee,2
37498,7004,Harry Johanson,3
37498,60949,Tommy Hendricks,4
37498,26782,Bear,5
37498,954000,Chip,6
9616,1810,Alex Bernier,1
9616,27855,Mara Sinclair,2
9616,11953,William Eden,3
9616,13633,Thomas Garrett,4
9616,27811,Driscoll,5
9616,27199,Dominic,6
9616,8772,Apathetic Bishop,7
9616,1059143,Sister Marie,8
9616,1059145,Little Girl,9
9616,1059146,Little Boy,10
13056,56614,Frank Castle / The Punisher,1
13056,17287,Billy Russoti / Jigsaw,2
13056,35551,Angela Donatelli,3
13056,5414,Paul Budiansky,4
13056,6806,Loony Bin Jim,5
13056,6066,Martin Soap,6
13056,4201,Micro,7
13056,1366972,Grace Donatelli,8
13056,7013,Pittsy,9
13056,96591,Nicky,10
49478,2464,Komodo,1
49478,533016,Ryan Jeffers,2
49478,6407,Elysia,3
49478,995587,Master Chung (as Chao-Li Chi),4
9702,58646,Miklo,1
9702,58647,Cruz,2
9702,4589,Paco,3
9702,16427,Montana,4
9702,58648,Magic Mike,5
9702,18792,Bonafide,6
9702,27736,Red Ryder,7
9702,33712,Popeye,8
9702,58649,Wallace,9
9702,58650,Chuey,10
9311,15887,Smilla Jasperson,1
9311,5168,The Mechanic,2
9311,194,Dr. Andreas Tork,3
9311,388,Dr. Lagermann,4
9311,207,Prof. Loyen,5
9311,1162,Moritz Jasperson,6
9311,13333,Elsa Lübing,7
9311,4789,Ravn,8
9311,54014,Telling,9
9311,12982,Birgo Lander,10
9280,11008,Laure/lily,1
9280,3131,Nicolas Bardo,2
9280,9979,Watts,3
9280,57121,Veronica,4
9280,2518,Shiff,5
9280,25078,Black Tie,6
9280,5441,Racine,7
9280,96413,Serra,8
9280,14610,Napoleon,9
9280,120488,Stanfield Phillips,10
11876,1137,Pauline de Théus,1
11876,15533,Angelo Pardi,2
11876,24816,Monsieur Peyrolle,3
11876,33161,Le médecin,4
11876,16927,Le commissaire de police de Manosque,5
11876,24381,Le colporteur,6
11876,4166,La préceptrice,7
11876,23961,Maggionari,8
11876,1316257,Mme Peyrolle,9
11876,1316258,Adrien Peyrolle,10
22267,2219,Jake Roedel,1
22267,22108,Jack Bull Chiles,2
22267,2954,Daniel Holt,3
22267,51860,Sue Lee Shelley,4
22267,1244,Pitt Mackeson,5
22267,8767,Black John,6
22267,1284159,George Clyde,7
22267,103,Alf Bowden,8
22267,207,Orton Brown,9
22267,1226707,Otto Roedel,10
239573,4937,Dan Trunkman,1
239573,54697,Mike Pancake,2
239573,11006,Jim Spinch,3
239573,83873,Susan Trunkman,4
239573,23459,Chuck Portnoy,5
239573,11109,Bill Whimlsley,6
239573,207,Timothy McWinters,7
239573,933578,Bess,8
239573,1371550,Farm Goer,9
239573,1360003,Business woman,10
10436,11856,Newland Archer,1
10436,1160,Ellen Olenska,2
10436,1920,May Welland,3
10436,65284,Louisa van der Luyden,4
10436,400,Mrs. Welland,5
10436,378,Rivière,6
10436,1190701,Female Opera Singer,7
10436,1190702,Male Opera Singer,8
10436,1190703,Male Opera Singer,9
10436,1190704,Male Opera Singer,10
1381,6968,Tomás/Tom Creo/Tommy,1
1381,3293,Queen Isabella/Izzi Creo,2
1381,9560,Dr. Lillian Guzetti,3
1381,1173,Father Avila,4
1381,230,Grand Inquisitor Silecio,5
1381,20194,Lord of Xibalba,6
1381,11868,Antonio,7
1381,2517,Betty,8
1381,824,Manny,9
1381,5924,Henry,10
127493,2963,Will Montgomery,1
127493,50463,Riley Simms,2
127493,6164,Cab Driver,3
127493,506085,Alison,4
127493,6413,Tim Harlend,5
127493,136530,Fletcher,6
127493,1084799,Tourist,7
127493,191260,Pete,8
127493,16460,Matthews,9
127493,22132,Hoyt,10
21311,326,Kuki Gallmann,1
21311,20239,Paolo Gallmann,2
21311,19977,7-Year-Old Emanuele,3
21311,8784,Declan Fielding,4
21311,2639,Franca,5
21311,129101,Simon,6
21311,1386160,Vincenzo,7
21311,47969,Duncan Maitland,8
192136,17605,Nelson Mandela,1
192136,2038,Winnie Madikizela,2
192136,2606,Walter Sisulu,3
192136,996636,Ahmed Kathrada,4
192136,2607,Govan Mbeki,5
192136,82190,Chief Warder,6
192136,74627,James Gregory,7
192136,1125917,Zindzi Mandela,8
192136,13093,Evelyn Mase,9
192136,1041697,Kobie Coetzee,10
881,500,Lt. Daniel Kaffee,1
881,514,Col. Nathan R. Jessep,2
881,3416,Lt. Cdr. JoAnne Galloway,3
881,4724,Capt. Jack Ross,4
881,7166,Lt. Sam Weinberg,5
881,6717,Pfc. Louden Downey,6
881,22131,Lt. Col. Matthew A. Markinson,7
881,2628,Lt. Jonathan Kendrick,8
881,13524,Dr. Stone,9
881,1352413,Judge Randolph,10
9600,78029,Malcolm Turner,1
9600,9781,Sherry Pierce,2
9600,13242,John,3
9600,58147,Trent Pierce,4
9600,18288,Lester Vesco,5
9600,6944,Twila,6
202575,571564,Thunder / Dylan,1
202575,45603,Chihuahua,2
202575,64445,Carla,3
202575,130081,Jack / Carlo,4
202575,1232172,Maggie,5
202575,571332,Lawrence,6
202575,1248445,Daniel,7
202575,1482959,Izzy,8
202575,1482960,Hospital children,9
202575,1482961,Hospital children,10
71469,46593,Sean,1
71469,19538,Anne,2
71469,52442,Natalie,3
71469,92404,Skyler,4
71469,2978,Ben,5
71469,1030490,Vika,6
71469,18283,Sergei,7
71469,29839,Matvei,8
71469,1030491,Sasha,9
71469,1030492,Boris,10
85446,479656,Emily,1
85446,932091,Sean,2
85446,110743,Jason,3
85446,222141,Claire,4
85446,932093,Dancer,5
85446,217055,Penelope,6
85446,932095,Dancer,7
85446,180789,Tripp,8
85446,932097,Mob Dancer,9
85446,54503,Moose,10
10685,13548,FBI Special Agent Joel Campbell,1
10685,6384,David Allen Griffin,2
10685,3141,Dr. Polly Beilman,3
10685,8874,FBI Special Agent in Charge Mike Ibby,4
10685,8191,Hollis,5
10685,156431,Mitch,6
10685,554629,Lisa,7
10685,42209,Diana,8
10685,554630,Sharon,9
10685,154666,Ellie,10
7220,11155,Frank Castle / The Punisher,1
7220,8891,Howard Saint,2
7220,883,Quentin Glass,3
7220,6355,"Frank Castle, Sr.",4
7220,15007,Livia Saint,5
7220,11107,Specker Dave,6
7220,20767,Maria,7
7220,53198,Bobby Saint,8
7220,1215657,Jimmy Weeks,9
7220,1898,Mickey Duka,10
12596,3036,Nick Falzone,1
12596,879,Russell Bell,2
12596,112,Connie Falzone,3
12596,11701,Mary Bell,4
12596,76102,Enzo Sorrento,5
9353,70851,Nacho,1
9353,57409,Sister Encarnación,2
9353,57410,Esqueleto,3
9353,57411,Chancho,4
9353,57412,Juan Pablo,5
9353,57413,Segundo Nuñez,6
9353,57414,Guillermo,7
9353,57415,Ramses,8
9353,57416,Elderly Monk,9
9353,57417,Snaggle Tooth Monk,10
109414,17051,James Franco,1
109414,21007,Jonah Hill,2
109414,19274,Seth Rogen,3
109414,449,Jay Baruchel,4
109414,62862,Danny McBride,5
109414,64342,Craig Robinson,6
109414,39995,Michael Cera,7
109414,10990,Emma Watson,8
109414,125167,Mindy Kaling,9
109414,38582,David Krumholtz,10
10307,4687,Frankie Paige,1
10307,5168,Father Andrew Kiernan,2
10307,378,Cardinal Daniel Houseman,3
