actor_id,actor_name,gender,gender_label
78877,Ray Lui,0,Unknown
40008,Ray McAnally,2,Male
1472,Ray McKinnon,2,Male
82107,Ray Panthaki,2,Male
11007,Ray Park,2,Male
36540,Ray Rivas,0,Unknown
15757,Ray Romano,2,Male
1047317,Ray Simpson,0,Unknown
56614,Ray Stevenson,2,Male
4093,Ray Walston,2,Male
5538,Ray Winstone,2,Male
6719,Ray Wise,2,Male
99361,Raye Dowell,1,Female
7685,Raymond Burr,2,Male
58650,Raymond Cruz,2,Male
10361,Raymond J. Barry,2,Male
2669,Raymond Massey,2,Male
963134,Raymond Ochoa,0,Unknown
66194,Raymond Singer,2,Male
83357,Raymond Thiry,0,Unknown
21082,Raynor Scheine,2,Male
12801,Razaaq Adoti,2,Male
27888,Raúl Juliá,2,Male
93820,Reagan Gomez-Preston,0,Unknown
21986,Reba McEntire,1,Female
995359,Rebecca Ann Johnson,1,Female
1156724,Rebecca Black,0,Unknown
105173,Rebecca Budig,1,Female
1494892,Rebecca Carroll,0,Unknown
1386301,Rebecca Chulew,0,Unknown
1121635,Rebecca Dayan,1,Female
28412,Rebecca De Mornay,1,Female
59967,Rebecca Gayheart,1,Female
15556,Rebecca Hall,1,Female
953193,Rebecca Lee Meza,0,Unknown
27267,Rebecca Pidgeon,1,Female
1278781,Rebecca Reaney,1,Female
80278,Rebecca Rigg,0,Unknown
11008,Rebecca Romijn,1,Female
78596,Rebekah Johnson,1,Female
154666,Rebekah Louise Smith,0,Unknown
1555915,Rebekah Underhill,0,Unknown
20499,Rebel Rodriguez,0,Unknown
221581,Rebel Wilson,1,Female
60508,Red West,2,Male
89626,Reda Kateb,2,Male
54799,Redman,2,Male
54810,Reece Ritchie,0,Unknown
34551,Reece Shearsmith,2,Male
31508,Reed Diamond,2,Male
141774,Reese Alexander,0,Unknown
368,Reese Witherspoon,1,Female
64710,Reeve Carney,2,Male
38951,Reg E. Cathey,2,Male
86657,Regan Young,2,Male
93916,Regardt van den Bergh,2,Male
97939,Reggie Bannister,2,Male
22075,Reggie Lee,2,Male
1168893,Regina Berger,0,Unknown
228012,Regina Casé,1,Female
35705,Regina Hall,1,Female
9788,Regina King,1,Female
932198,Reginald James,2,Male
5832,Reginald Owen,0,Unknown
74571,Regine Nehy,1,Female
17824,Regine Zimmermann,1,Female
5499,Regula Grauwiller,1,Female
81570,Reid Asato,0,Unknown
63767,Reidar Sørensen,0,Unknown
974738,Reiko Takashima,1,Female
109621,Rekha,1,Female
172529,Remy Auberjonois,2,Male
205177,Remy Thorne,0,Unknown
137029,Ren Osugi,0,Unknown
7241,Rena Owen,1,Female
9807,Rene Auberjonois,2,Male
73883,Rene Naufahu,2,Male
101026,Rene Rivera,0,Unknown
14343,Rene Russo,1,Female
96900,Renee Faia,1,Female
103593,Renee Griffin,0,Unknown
17109,Renee Leblanc,0,Unknown
155621,Renee Olstead,1,Female
53600,Renee Props,0,Unknown
117187,Reno Wilson,2,Male
237034,René Enríquez,2,Male
20055,Renée Asherson,0,Unknown
64201,Renée Jones,1,Female
64550,Renée Le Calm,1,Female
56105,Renée Taylor,0,Unknown
154004,Renée Victor,1,Female
9137,Renée Zellweger,1,Female
936226,Resmine Atis,0,Unknown
75318,Retta,0,Unknown
584324,Revathi,2,Male
35321,Rex Harrison,0,Unknown
16937,Rex Linn,2,Male
1227454,Rex Reed,0,Unknown
549974,Reza Sixo Safai,2,Male
931760,Rhett Wilkins,0,Unknown
43986,Rhetta Hughes,0,Unknown
51456,Rhoda Griffis,1,Female
1519320,Rhomeyn Johnson,0,Unknown
25702,Rhona Mitra,1,Female
1374980,Rhonda Britton,0,Unknown
10160,Rhonda Fleming,1,Female
113563,Rhys Coiro,2,Male
7026,Rhys Ifans,2,Male
55899,Rhys Wakefield,0,Unknown
996636,Riaad Moosa,0,Unknown
118595,Ric Reitz,0,Unknown
11397,Ric Young,2,Male
80967,Ricardo Chavira,0,Unknown
69310,Ricardo Darín,2,Male
1793,Ricardo Montalban,2,Male
543096,Ricardo Petráglia,0,Unknown
59270,Riccardo Scamarcio,2,Male
936666,Rich Dietl,2,Male
1287055,Rich Lounello,2,Male
10581,Rich Sommer,2,Male
1371374,Richard Arlook,0,Unknown
98103,Richard Ayoade,2,Male
27515,Richard B. Shull,2,Male
97750,Richard Balin,2,Male
5403,Richard Basehart,2,Male
24318,Richard Benjamin,2,Male
83247,Richard Bey,0,Unknown
1977,Richard Bohringer,2,Male
1272,Richard Bradford,2,Male
3901,Richard Brake,2,Male
990513,Richard Brancatisano,2,Male
158079,Richard Branson,0,Unknown
29859,Richard Briers,2,Male
25849,Richard Burgi,0,Unknown
5341,Richard Burton,2,Male
21544,Richard C. Sarafian,0,Unknown
1105711,Richard Cabral,2,Male
99160,Richard Carroll Jr.,0,Unknown
1335013,Richard Castaldo,0,Unknown
157609,Richard Coca,2,Male
156356,Richard Cordery,2,Male
52890,Richard Coyle,2,Male
16554,Richard Crenna,2,Male
96623,Richard Dawson,2,Male
60795,Richard DeDomenico,0,Unknown
3037,Richard Dreyfuss,2,Male
114925,Richard Dutcher,2,Male
15413,Richard Dysart,2,Male
20766,Richard E. Grant,2,Male
18678,Richard Eastham,2,Male
172705,Richard Easton,2,Male
6396,Richard Edson,2,Male
93105,Richard Egan,2,Male
26993,Richard Epcar,2,Male
65748,Richard Fancy,2,Male
5605,Richard Farnsworth,2,Male
17079,Richard Felix,0,Unknown
47771,Richard Foronjy,2,Male
16662,Richard Gant,2,Male
10542,Richard Garrick,0,Unknown
40155,Richard Gates,0,Unknown
1205,Richard Gere,2,Male
151022,Richard Glover,2,Male
87295,Richard Grieco,2,Male
10983,Richard Griffiths,2,Male
11765,Richard Grove,2,Male
9633,Richard Hamilton,2,Male
194,Richard Harris,2,Male
68536,Richard Hawking,2,Male
29283,Richard Haydn,2,Male
13732,Richard Herd,2,Male
220788,Richard Howland,2,Male
53402,Richard Jeni,2,Male
28633,Richard Jenkins,2,Male
12518,Richard Jordan,2,Male
10460,Richard Kiel,0,Unknown
21125,Richard Kind,2,Male
1188269,Richard Kohnke,0,Unknown
10388,Richard Lage,0,Unknown
6105,Richard Lewis,2,Male
3205,Richard Lineback,2,Male
564,Richard Linklater,2,Male
2968,Richard Lintern,0,Unknown
1532950,Richard Lobb,0,Unknown
10344,Richard Loo,2,Male
1445532,Richard Lukens,0,Unknown
70782,Richard Marcus,2,Male
15416,Richard Masur,2,Male
5924,Richard McMillan,2,Male
129659,Richard Messing,0,Unknown
13591,Richard Moll,2,Male
57414,Richard Montoya,2,Male
62417,Richard Ng,2,Male
44682,Richard Poe,2,Male
4255,Richard Portnow,2,Male
9309,Richard Pryor,2,Male
583899,Richard Rider,0,Unknown
18262,Richard Riehle,2,Male
25440,Richard Rifkin,2,Male
2557,Richard Romanus,2,Male
6487,Richard Roundtree,2,Male
12206,Richard Roxburgh,2,Male
49487,Richard Sammel,2,Male
31028,Richard Schiff,2,Male
171396,Richard Spore,0,Unknown
55755,Richard T. Jones,2,Male
14700,Richard Tyson,2,Male
1573359,Richard Velton,0,Unknown
1232066,Richard Walsh,0,Unknown
1093948,Richard Wilson,2,Male
745,Richard Young,2,Male
86385,Richie Havens,2,Male
111402,Richie Sambora,2,Male
7472,Richmond Arquette,2,Male
2341,Richy Müller,0,Unknown
3432,Rick Aviles,2,Male
308843,Rick Dial,2,Male
52408,Rick Duplissie,0,Unknown
119870,Rick Fox,2,Male
29374,Rick Glassey,0,Unknown
123532,Rick Gomez,2,Male
1216133,Rick Hoffman,2,Male
1376022,Rick Montgomery Jr.,0,Unknown
8872,Rick Moranis,2,Male
1539,Rick Overton,2,Male
65730,Rick Ravanello,2,Male
3720,Rick Roberts,2,Male
2717,Rick Rossovich,0,Unknown
22026,Rick Rubin,2,Male
10883,Rick Yune,2,Male
98904,Rickey Smiley,0,Unknown
70233,Ricki Lake,1,Female
36090,Ricky Adams,0,Unknown
17835,Ricky Gervais,2,Male
158452,Ricky Harris,2,Male
10743,Ricky Jay,2,Male
76546,Ricky Schroder,0,Unknown
105114,Ricky Tognazzi,2,Male
72494,Rie Miyazawa,0,Unknown
57121,Rie Rasmussen,1,Female
14469,Rik Mayall,2,Male
453,Riki Lindhome,1,Female
1397911,Riley Osborne,0,Unknown
67850,Riley Smith,2,Male
211429,Riley Thomas Stewart,0,Unknown
1522254,Rina Takasaki,0,Unknown
10594,Ringo Starr,2,Male
9626,Rip Torn,2,Male
1318612,Rishi Bhat,0,Unknown
18242,Rita Maiden,1,Female
13299,Rita Moreno,1,Female
1089873,Rita Ora,1,Female
12931,Rita Wilson,1,Female
13939,Ritchie Coster,2,Male
52885,Ritchie Montgomery,2,Male
741,River Phoenix,2,Male
53240,Riz Ahmed,2,Male
1223718,Rizwan Manji,0,Unknown
10689,Rob Brown,2,Male
62146,Rob Brownstein,2,Male
47632,Rob Brydon,2,Male
2843,Rob Campbell,0,Unknown
52997,Rob Corddry,2,Male
100701,Rob Devaney,2,Male
23919,Rob Garrison,2,Male
1287011,Rob Guillory,0,Unknown
184842,Rob Hayter,2,Male
934844,Rob Liefeld,0,Unknown
2879,Rob Lowe,2,Male
78597,Rob McElhenney,2,Male
162924,Rob Moran,2,Male
43125,Rob Paulsen,2,Male
3026,Rob Reiner,2,Male
71403,Rob Riggle,2,Male
60949,Rob Schneider,2,Male
57195,Rob Schrab,0,Unknown
173277,Robb Skyler,2,Male
60966,Robb Wells,2,Male
1223726,Robbie Amell,2,Male
1923,Robbie Coltrane,2,Male
76834,Robbie Magasiva,2,Male
557932,Robbie Sublett,0,Unknown
1004404,Robert Acinapura,0,Unknown
86475,Robert Alan Beuth,0,Unknown
930216,Robert Amaya ,0,Unknown
55426,Robert Bailey Jr.,2,Male
21723,Robert Baker,2,Male
50880,Robert Beltran,2,Male
96018,Robert Belushi,2,Male
9287,Robert Blake,2,Male
23899,Robert Blanche,2,Male
558541,Robert Bones,0,Unknown
74438,Robert Boulter,0,Unknown
10513,Robert Brown,2,Male
1188934,Robert Burke,0,Unknown
111922,Robert Capron,2,Male
18023,Robert Carlyle,2,Male
62036,Robert Carradine,2,Male
20522,Robert Cavanah,2,Male
1089770,Robert Christopher Riley,0,Unknown
156431,Robert Cicchini,2,Male
35172,Robert Clotworthy,2,Male
129317,Robert Conrad,2,Male
1453740,Robert Courtin,0,Unknown
1059105,Robert Dauney,0,Unknown
2055,Robert Davi,2,Male
380,Robert De Niro,2,Male
135571,Robert Deacon,0,Unknown
88842,Robert Deveau,2,Male
13875,Robert Donner,2,Male
3223,Robert Downey Jr.,2,Male
3087,Robert Duvall,2,Male
5139,Robert Englund,2,Male
1523137,Robert Fontaine,0,Unknown
5694,Robert Forster,2,Male
64160,Robert Fyfe,2,Male
1395428,Robert G. Slade,0,Unknown
27012,Robert Ginty,2,Male
15251,Robert Gossett,2,Male
23076,Robert Hardy,2,Male
41739,Robert Harper,2,Male
14416,Robert Hays,2,Male
81463,Robert Helpmann,2,Male
45282,Robert Hill,0,Unknown
82190,Robert Hobbs,2,Male
58368,Robert Hoffman,2,Male
88094,Robert Hooks,2,Male
74055,Robert Hutchings,0,Unknown
2096,Robert J. Wilke,2,Male
9566,Robert Jauregui,0,Unknown
52141,Robert Jayne,2,Male
31512,Robert John Burke,2,Male
1176993,Robert Johnson,0,Unknown
19976,Robert Joy,2,Male
1223867,Robert Kirkman,0,Unknown
26715,Robert Klein,2,Male
17343,Robert Knepper,2,Male
211958,Robert Lawrenson,2,Male
1525270,Robert Lin,2,Male
162414,Robert Llewellyn,2,Male
1162,Robert Loggia,2,Male
79416,Robert Longstreet,2,Male
55496,Robert LuPone,0,Unknown
139760,Robert Machray,2,Male
112692,Robert Maillet,2,Male
27204,Robert McKee,0,Unknown
29363,Robert Middleton,0,Unknown
75264,Robert Morgan,2,Male
52797,Robert Musgrave,0,Unknown
78414,Robert Neary,0,Unknown
125845,Robert Noble,2,Male
1389679,Robert Nogier,2,Male
1908,Robert Oliveri,2,Male
7866,Robert Pastorelli,2,Male
559068,Robert Paterson,2,Male
418,Robert Patrick,2,Male
11288,Robert Pattinson,2,Male
1217939,Robert Peters,2,Male
16180,Robert Picardo,2,Male
74573,Robert Pine,2,Male
288152,Robert Plagnol,0,Unknown
10360,Robert Prosky,2,Male
538297,Robert Racki,2,Male
4135,Robert Redford,2,Male
52306,Robert Rusler,2,Male
2692,Robert Sean Leonard,2,Male
8606,Robert Shaw,2,Male
118616,Robert Sheehan,2,Male
1116654,Robert Small,0,Unknown
53684,Robert Smigel,2,Male
2493,Robert Stack,2,Male
53963,Robert Stanton,2,Male
142003,Robert Stoltenberg,0,Unknown
947006,Robert Tannion,2,Male
39545,Robert Taylor,2,Male
68750,Robert Townsend,2,Male
69233,Robert Trujillo,2,Male
164323,Robert Turano,2,Male
64119,Robert Urich,2,Male
9208,Robert Wagner,2,Male
5255,Robert Webber,2,Male
21505,Robert Wisdom,2,Male
17041,Robert Wu,2,Male
1429607,Roberta Santiago,0,Unknown
4818,Roberto Benigni,2,Male
8352,Roberto Campanella,0,Unknown
115609,Roberto Nobile,2,Male
66288,Roberts Blossom,2,Male
130081,Robin Atkin Downes,2,Male
11902,Robin Bartlett,1,Female
115151,Robin Chalk,2,Male
1819,Robin Curtis,1,Female
43426,Robin Dunne,2,Male
59153,Robin Givens,1,Female
15535,Robin Harris,2,Male
137469,Robin Hill,2,Male
84274,Robin L. Watkins,0,Unknown
136348,Robin McLeavy,1,Female
1228874,Robin Pearson Rose,1,Female
1111812,Robin Rosenberg,1,Female
57250,Robin Shou,0,Unknown
41465,Robin Thomas,2,Male
17346,Robin Tunney,1,Female
79087,Robin Weigert,1,Female
2157,Robin Williams,2,Male
32,Robin Wright,1,Female
55258,Robinne Lee,1,Female
15905,Robyn Lively,1,Female
55625,Robyn Lynne Raab,1,Female
1306296,Rochelle Buchan,0,Unknown
57701,Rochelle Davis,1,Female
2777,Rochelle Hudson,1,Female
1614414,Rock Duer,0,Unknown
6401,Rockets Redglare,2,Male
17345,Rockmond Dunbar,2,Male
1211865,Rocky Marshall,0,Unknown
123992,Rocky Mayor Anderson,0,Unknown
120384,Rocky McKenzie,2,Male
18361,Rod Loomis,2,Male
1128843,Rod Lousich,0,Unknown
999499,Rod Rondeaux,2,Male
522,Rod Steiger,2,Male
127264,Roddy Maude-Roxby,0,Unknown
7505,Roddy McDowall,2,Male
44240,Roddy Piper,2,Male
1217752,Roderick Cook,0,Unknown
70615,Rodger Bumpass,2,Male
3198,Rodney Dangerfield,2,Male
63916,Rodney Eastman,2,Male
6386,Rodney Harvey,2,Male
129463,Rodney Kageyama,2,Male
56962,Rodolfo De Alexandre,2,Male
654,Rodolphe Pauly,2,Male
18510,Rodrigo Lopresti,0,Unknown
265,Rodrigo Murray,0,Unknown
17289,Rodrigo Santoro,2,Male
5893,Rodrigo Sánchez Borhorquez,0,Unknown
1499082,Rodrigo Viaggio,0,Unknown
18478,Rodrigo de la Serna,0,Unknown
11279,Roger Allam,2,Male
1374979,Roger B. Smith,0,Unknown
45566,Roger Bart,2,Male
17007,Roger Casamajor,2,Male
25877,Roger Cross,2,Male
263229,Roger Fan,2,Male
40377,Roger Guenveur Smith,2,Male
27660,Roger Hammond,2,Male
238764,Roger Leenhardt,2,Male
10222,Roger Moore,2,Male
1285380,Roger Payano,0,Unknown
51903,Roger Príncep,0,Unknown
16407,Roger Rees,2,Male
94809,Roger Ward,2,Male
2974,Roger Yuan,2,Male
33184,Rohan Nichol,2,Male
76542,Roland Kickinger,2,Male
18363,Roland Thénot,0,Unknown
305275,Rolanda Watts,1,Female
204548,Rolando Boyce,2,Male
90448,Rolando Molina,0,Unknown
33453,Rollo Weeks,2,Male
173150,Roma Downey,1,Female
21366,Roma Maffia,1,Female
17497,Romain Duris,2,Male
56089,Roman Krol,0,Unknown
130903,Roman Luknár,0,Unknown
3556,Roman Polanski,2,Male
40938,Romane Bohringer,1,Female
96591,Romano Orzari,2,Male
71530,Romany Malco,2,Male
943955,Romeo,2,Male
62122,Romeo Miller,0,Unknown
140196,Romi Aboulafia,0,Unknown
6979,Romola Garai,0,Unknown
72567,Ron Ben-Yishai,0,Unknown
249760,Ron Brooks,0,Unknown
72680,Ron Carey,2,Male
47845,Ron Clark,2,Male
12260,Ron Eldard,2,Male
27681,Ron Emanuel,0,Unknown
74570,Ron Glass,2,Male
1752518,Ron Holgate,0,Unknown
6159,Ron Howard,2,Male
42545,Ron Jeremy,2,Male
1117503,Ron Kennard,0,Unknown
44248,Ron Lea,2,Male
5372,Ron Leibman,2,Male
17402,Ron Livingston,2,Male
1286269,Ron Madoff,0,Unknown
171994,Ron McClary,0,Unknown
938783,Ron Morgan,0,Unknown
83248,Ron Paul,2,Male
2372,Ron Perlman,2,Male
12122,Ron Rifkin,2,Male
94149,Ron Roggé,0,Unknown
21399,Ron Silver,2,Male
98982,Ron Smith,0,Unknown
23918,Ron Thomas,2,Male
29522,Ronald Colman,2,Male
1391057,Ronald Knight,0,Unknown
653,Ronald Lacey,2,Male
32556,Ronald Pickup,2,Male
18802,Ronald Reagan,2,Male
558560,Ronald South,0,Unknown
20523,Ronan Vibert,2,Male
158466,Rondel Reynoldson,1,Female
13652,Ronee Blakley,1,Female
1513149,Roni Akurati,0,Unknown
19942,Ronit Elkabetz,1,Female
66786,Ronnie Barker,1,Female
76945,Ronnie Fox,0,Unknown
98804,Ronnie Gene Blevins,2,Male
1195289,Ronnie Nyakale,0,Unknown
53396,Ronnie Wood,2,Male
780,Ronny Cox,2,Male
72569,Ronny Dayag,0,Unknown
1217619,Ronobir Lahiri,0,Unknown
108916,Rooney Mara,1,Female
51792,Rory Cochrane,2,Male
28042,Rory Culkin,2,Male
1041731,Rory Keenan,2,Male
3075,Rory McCann,2,Male
20389,Rosa Blasi,1,Female
268,Rosa María Bianchi,0,Unknown
1654957,Rosalie Michaels,1,Female
43976,Rosalind Cash,1,Female
10882,Rosamund Pike,1,Female
2165,Rosanna Arquette,1,Female
5916,Rosario Dawson,1,Female
24368,Roscoe Lee Browne,2,Male
31507,Rose Abdoo,1,Female
1758056,Rose Anne Nepa,1,Female
9827,Rose Byrne,1,Female
98333,Rose Ghavami,0,Unknown
141355,Rose Keegan,1,Female
1223793,Rose Leslie,1,Female
163361,Rose Marie,1,Female
16850,Rose McGowan,1,Female
53485,Rose McIver,1,Female
1427431,Rose Njenga,0,Unknown
162381,Rose Portillo,1,Female
46393,Roseanne Barr,1,Female
23340,Rosel Zech,0,Unknown
41901,Roselyn Sánchez,1,Female
14892,Rosemarie DeWitt,1,Female
17111,Rosemary Davis,0,Unknown
44275,Rosemary Dunsmore,1,Female
49958,Rosemary Forsyth,1,Female
18998,Rosemary Harris,1,Female
8492,Rosemary Murphy,1,Female
693,Roshan Seth,0,Unknown
4810,Rosie Perez,1,Female
115147,Rosie Shaw,0,Unknown
97586,Rosie Traynor,1,Female
112722,Ross Elliott,2,Male
90440,Ross Noble,2,Male
45396,Ross Partridge,2,Male
77448,Ross Thomas,2,Male
10730,Rowan Atkinson,2,Male
1257205,Rowan Blanchard,1,Female
107451,Rowan Isaacson,0,Unknown
112693,Roxana Zal,1,Female
544666,Roxane Duran,1,Female
29021,Roxanne Hart,1,Female
228969,Roxanne McKee,1,Female
154472,Roy Abramsohn,2,Male
5457,Roy Atwell,2,Male
12888,Roy Brocksmith,2,Male
695,Roy Chiao,0,Unknown
4002,Roy Dotrice,2,Male
56977,Roy Dupuis,2,Male
9457,Roy Jones Jr.,2,Male
1784304,Roy Kenny,0,Unknown
3463,Roy Kinnear,2,Male
1230012,Roy Poole,0,Unknown
107450,Roy Richard Grinker,0,Unknown
6355,Roy Scheider,2,Male
88584,Roy Wilson,0,Unknown
19968,Royal Dano,2,Male
4991,Royale Watkins,2,Male
22251,Royce D. Applegate,2,Male
996262,Ruba Blal,1,Female
1434041,Ruben Rabasa,2,Male
31839,Ruben Santiago-Hudson,2,Male
1520268,Ruben Tejada,0,Unknown
1425420,Ruby Barnhill,1,Female
147726,Ruby Corley,0,Unknown
15532,Ruby Dee,1,Female
1218228,Ruby Jerins,0,Unknown
229396,Ruby O. Fee,0,Unknown
2049,Rubén Blades,2,Male
3143,Rudy Bond,2,Male
1386223,Rudy Levarity,0,Unknown
1331799,Rudy Romano,0,Unknown
17678,Rudy Youngblood,2,Male
1132157,Rufus Graham,0,Unknown
171865,Rufus Read,0,Unknown
17328,Rufus Sewell,2,Male
1495630,Ruihana Rewa,0,Unknown
20848,Rumer Willis,1,Female
74689,Rupert Davies,2,Male
211412,Rupert Degas,0,Unknown
17283,Rupert Evans,2,Male
4757,Rupert Everett,2,Male
36669,Rupert Friend,2,Male
11278,Rupert Graves,2,Male
10989,Rupert Grint,2,Male
107452,Rupert Isaacson,0,Unknown
52483,Rus Blackwell,2,Male
91260,Russ Conway,0,Unknown
59919,Russell Brand,2,Male
934,Russell Crowe,2,Male
115433,Russell Hodgkinson,2,Male
62649,Russell Hornsby,2,Male
3203,Russell Means,2,Male
82417,Russell Peters,2,Male
102436,Russell Todd,2,Male
55469,Russell Tovey,0,Unknown
177508,Rusty Joiner,0,Unknown
363929,Rusty Martin,0,Unknown
525135,Rusty Martin Sr.,2,Male
585,Rutger Hauer,2,Male
58430,Ruth Bradley,1,Female
1687700,Ruth C. Engel,0,Unknown
8493,Ruth White,1,Female
47720,Ruth Wilson,1,Female
930746,Ruth Wisse,0,Unknown
20548,Ruy Guerra,2,Male
76916,Ryan Cartwright,2,Male
936667,Ryan Crego,2,Male
93345,Ryan Cutrona,2,Male
4442,Ryan Donowho,2,Male
110068,Ryan Dunn,2,Male
30614,Ryan Gosling,2,Male
932091,Ryan Guzman,2,Male
78433,Ryan Hansen,2,Male
43858,Ryan Hurst,2,Male
137866,Ryan Keely,1,Female
23891,Ryan Kelley,2,Male
21298,Ryan Kennedy,2,Male
1526737,Ryan Ketzner,0,Unknown
133212,Ryan Kwanten,2,Male
456066,Ryan Lee,2,Male
1253678,Ryan Martin Dwyer,0,Unknown
1512789,Ryan McCartan,2,Male
146784,Ryan McCluskey,0,Unknown
153516,Ryan McDonald,0,Unknown
56167,Ryan McGee,0,Unknown
57136,Ryan Merriman,0,Unknown
47057,Ryan Milkovich,2,Male
11864,Ryan Phillippe,2,Male
78341,Ryan Pinkston,0,Unknown
10859,Ryan Reynolds,2,Male
35027,Ryan Simpkins,1,Female
1540681,Ryan Teeple,0,Unknown
24213,Ryan Wiik,0,Unknown
1354405,Ryder Gage,0,Unknown
1697883,Ryker Marsh,0,Unknown
1048618,Ryley Zinger,0,Unknown
4994,Ryo Ishibashi,2,Male
33517,Ryo Kase,2,Male
225730,Ryunosuke Kamiki,2,Male
144779,Rémi Martin,2,Male
38526,Rémy Girard,2,Male
1277712,Rüdiger Evers,0,Unknown
3978,S. Epatha Merkerson,1,Female
1016142,Saad Siddiqui,2,Male
85500,Sab Shimono,0,Unknown
1380651,Sabina Gadecki,1,Female
43611,Sabine Karsenti,1,Female
37794,Sabine Sun,1,Female
128236,Sabrina Ferilli,1,Female
56087,Sabrina Harman,0,Unknown
146037,Sabrina Hawthorne,0,Unknown
17475,Sabrina Ouazani,1,Female
6730,Sacha Baron Cohen,2,Male
55472,Sacha Dhawan,2,Male
11852,Saeed Jaffrey,2,Male
9825,Saffron Burrows,0,Unknown
160111,Saffron Henderson,1,Female
1349441,Safit Pardede,0,Unknown
1482959,Sage Sommer,0,Unknown
521673,Sahajak Boonthanakit,2,Male
1141632,Sai Bennett,0,Unknown
35747,Saif Ali Khan,2,Male
1187713,Sajan Bhagat,0,Unknown
1385067,Sajida De Leon,0,Unknown
1172488,Sakhyan Asmara,0,Unknown
34200,Sakina Jaffrey,1,Female
8666,Sal Lopez,0,Unknown
53918,Salli Richardson-Whitfield,1,Female
107710,Sally Bankes,1,Female
124652,Sally Dryer,1,Female
35,Sally Field,1,Female
39658,Sally Hawkins,1,Female
12134,Sally Kirkland,1,Female
3136,Salma Hayek,1,Female
86343,Salome Jens,1,Female
7041,Salvator Xuereb,2,Male
36221,Sam Anderson,2,Male
8350,Sam Bottoms,2,Male
1140261,Sam Buchanan,0,Unknown
237455,Sam Claflin,2,Male
1030253,Sam Creed,0,Unknown
17072,Sam Douglas,0,Unknown
37700,Sam Easton,2,Male
31705,Sam Edwards,2,Male
16431,Sam Elliott,2,Male
54416,Sam Golzari,2,Male
164630,Sam Hennings,2,Male
53492,Sam Huntington,0,Unknown
173191,Sam Jenkins,0,Unknown
67096,Sam Josepher,0,Unknown
1191316,Sam Ketcherside,0,Unknown
57191,Sam Lerner,2,Male
1458592,Sam Levine,0,Unknown
46920,Sam Lloyd,2,Male
5176,Sam McMurray,2,Male
4783,Sam Neill,2,Male
45337,Sam Phillips,1,Female
32987,Sam Riley,2,Male
8213,Sam Robards,2,Male
6807,Sam Rockwell,2,Male
9880,Sam Shepard,2,Male
55585,Sam Spruell,2,Male
131006,Sam Trammell,2,Male
5421,Sam Troughton,2,Male
21520,Sam Wanamaker,2,Male
8975,Sam Waterston,2,Male
65731,Sam Worthington,2,Male
19664,Samaire Armstrong,1,Female
145116,Samantha Barks,0,Unknown
10699,Samantha Bond,1,Female
151019,Samantha Dark,0,Unknown
53250,Samantha Esteban,0,Unknown
19859,Samantha Futerman,0,Unknown
1261400,Samantha Isler,0,Unknown
93621,Samantha Ivers,1,Female
1515534,Samantha King,0,Unknown
1580598,Samantha Mahurin,1,Female
20767,Samantha Mathis,1,Female
2206,Samantha Morton,1,Female
41978,Samantha Phillips,1,Female
122535,Samantha Spiro,1,Female
506085,Sami Gayle,1,Female
3122,Sammi Davis,1,Female
61831,Sammi Hanratty,1,Female
19300,Sammi Rotibi,2,Male
62410,Sammo Hung,2,Male
1654131,Sammy Nagi Njuguna,2,Male
113693,Samrat Chakrabarti,2,Male
55465,Samuel Anderson,2,Male
21532,Samuel Ball,2,Male
55471,Samuel Barnett,2,Male
1129413,Samuel Davis,2,Male
67392,Samuel E. Wright,2,Male
964035,Samuel Glen,2,Male
150544,Samuel Honywood,0,Unknown
2231,Samuel L. Jackson,2,Male
65445,Samuel Roukin,2,Male
1689287,Samuel Stricklen,2,Male
54447,Samuel West,2,Male
5411,Sanaa Lathan,1,Female
7352,Sancho Gracia,0,Unknown
18277,Sandra Bullock,1,Female
145184,Sandra Echeverría,1,Female
427,Sandra Ellis Lafferty,1,Female
1510866,Sandra Henderson,0,Unknown
1695988,Sandra Love Aldridge,1,Female
63275,Sandra McCoy,1,Female
78017,Sandra Nelson,0,Unknown
25540,Sandra Oh,1,Female
96224,Sandra Rodríguez,0,Unknown
32291,Sandra Taylor,1,Female
65345,Sandrine Holt,1,Female
18365,Sandy Dennis,1,Female
88947,Sandy Duncan,1,Female
53931,Sandy Martin,1,Female
74960,Sanjit De Silva,0,Unknown
115177,Sanny van Heteren,1,Female
57088,Sanoe Lake,1,Female
1188241,Santino Fontana,2,Male
36592,Saoirse Ronan,1,Female
78564,Sapphire Boyce,1,Female
22121,Sara Foster,1,Female
3282,Sara Gilbert,1,Female
1317841,Sara Isabel Quintero,0,Unknown
134488,Sara Malakul Lane,1,Female
60072,Sara Paxton,1,Female
1190818,Sara Sanderson,0,Unknown
24241,Sara Stockbridge,1,Female
239981,Sara Tanaka,1,Female
1634304,Sara Zommorodi,0,Unknown
461542,Sarah Baker,0,Unknown
1257865,Sarah Baldwin,0,Unknown
566308,Sarah Ber,0,Unknown
33397,Sarah Bolger,1,Female
129928,Sarah Butler,1,Female
1292121,Sarah Callan,0,Unknown
56825,Sarah Carter,1,Female
110805,Sarah Catherine Brooks,0,Unknown
31364,Sarah Douglas,1,Female
198927,Sarah Drew,1,Female
34051,Sarah Dubrovsky,0,Unknown
113745,Sarah Farooqui,1,Female
190895,Sarah Gadon,1,Female
